# items_ru.tsv — названия предметов, привязанные к внутреннему ID.
# Колонки: id | внутреннее имя (для чтения человеком) | русское название.
# Ищется по id, вторая колонка не используется кодом — она нужна, чтобы
# файл можно было читать и сравнивать глазами.
#
# ЗАЧЕМ. Раньше названия предметов чинились по русскому тексту: словарь
# translations.txt сопоставлял машинную строку с нашей. Такое правило
# умирает молча, стоит разработчику переписать свой перевод. Внутренний id
# он не трогает, поэтому привязка к нему переживает обновление игры.
#
# ВАЖНО: id, а не внутреннее имя. Имена НЕ уникальны — один rawName делят
# предмет и его рецепт, а также тировые варианты («Рубаха гражданина» T0
# и «Рубаха жителя» T1). Уникален только числовой id.
#
# Файл обязан лежать рядом с DLL, как translations.txt и dialogue_ru.tsv.
# Пересоздаётся из review/item_dump.tsv, см. docs/JOURNAL.md.
511	items_Consumables_Foods_CookedFoods_HoneyMead	Рецепт: Медовуха
514	items_Consumables_Foods_CookedFoods_HoneyTea	Рецепт: Медовый чай
518	items_Consumables_Foods_CookedFoods_JammyBread	Рецепт: Хлеб с джемом
902	items_Consumables_Foods_CookedFoods_King'sBanquet	Рецепт: Королевский банкет
520	items_Consumables_Foods_CookedFoods_LindelMead	Рецепт: Линдельская медовуха
527	items_Consumables_Foods_CookedFoods_Maltliquor	Рецепт: Солодовый ликёр
535	items_Consumables_Foods_CookedFoods_Manthro	Рецепт: Мантро
904	items_Consumables_Foods_CookedFoods_MushroomFishSoup	Рецепт: Грибной рыбный суп
620	items_Consumables_Foods_CookedFoods_NorthumbriaAle	Рецепт: Нортумбрийский эль
626	items_Consumables_Foods_CookedFoods_RedDwarfStew	Рецепт: Рагу рыжего гнома
640	items_Consumables_Foods_CookedFoods_Rhum	Рецепт: Ром
644	items_Consumables_Foods_CookedFoods_RoastPork	Рецепт: Жареная свинина
646	items_Consumables_Foods_FoodIngredients_Bread	Рецепт: Хлеб
906	items_Consumables_Foods_CookedFoods_SaltRatMeat	Рецепт: Солёная крысятина
907	items_Consumables_Foods_CookedFoods_SnakeDishes	Рецепт: Блюдо из змеи
908	items_Consumables_Foods_CookedFoods_VenisonSauce	Рецепт: Оленина в соусе с корицей
648	items_Consumables_Foods_CookedFoods_VisceralSoup	Рецепт: Суп из потрохов
649	items_Consumables_Foods_CookedFoods_Wine	Рецепт: Вино
1138	items_Consumables_Foods_CookedFoods_CookedGriffinEgg	Варёное яйцо грифона
1291	items_Consumables_Foods_UselessFoods_UselessCookedFoods_Salted_Fish	Солёная рыба
1141	items_Consumables_Foods_CookedFoods_CookedGriffinEgg	Рецепт: Варёное яйцо грифона
766	items_Consumables_Potions_Amnesia Potion	Зелье амнезии
1060	items_Consumables_Potions_EarthPotion_Endurance	Постоянное зелье телосложения
1061	items_Consumables_Potions_EarthPotion_Strength	Постоянное зелье силы
1062	items_Consumables_Potions_ForestPotion_Agility	Постоянное зелье ловкости
1063	items_Consumables_Potions_ForestPotion_Precision	Постоянное зелье восприятия
465	items_Consumables_Potions_Healing_Potion_Large	Большое лечебное зелье
461	items_Consumables_Potions_Healing_Potion_Medium	Среднее лечебное зелье
2	items_Consumables_Potions_Healing_Potion_Small	Маленькое лечебное зелье
651	items_Consumables_Potions_Useless_InjuryKiller	Средство от травм
460	items_Consumables_Potions_Magnolia's_Potion	Зелье магнолии
466	items_Consumables_Potions_Mana_Potion_Large	Большое зелье маны
467	items_Consumables_Potions_Mana_Potion_Medium	Среднее зелье маны
468	items_Consumables_Potions_Mana_Potion_Small	Маленькое зелье маны
1219	items_Consumables_Potions_Maramilk	Молоко Мары
768	items_Consumables_Potions_Oils_Animal oil	Звериное масло
769	items_Consumables_Potions_Oils_Bruteman oil	Масло серого орка
770	items_Consumables_Potions_Oils_Dwarf oil	Гномье масло
771	items_Consumables_Potions_Oils_Elf oil	Эльфийское масло
772	items_Consumables_Potions_Oils_Human oil	Человеческое масло
773	items_Consumables_Potions_Oils_Insect oil	Масло насекомых
774	items_Consumables_Potions_Oils_Lizard oil	Масло ящеров
775	items_Consumables_Potions_Oils_Mythological oil	Масло мифических тварей
776	items_Consumables_Potions_Oils_Orc oil	Орочье масло
1064	items_Consumables_Potions_SkyPotion_Intelligence	Постоянное зелье интеллекта
1065	items_Consumables_Potions_SkyPotion_Willpower	Постоянное зелье мудрости
469	items_Consumables_Potions_Stamina_Potion_Large	Большое зелье выносливости
470	items_Consumables_Potions_Stamina_Potion_Medium	Среднее зелье выносливости
471	items_Consumables_Potions_Stamina_Potion_Small	Маленькое зелье выносливости
472	items_Consumables_Potions_WeirdDrink	Странный напиток
910	items_Consumables_Potions_Amnesia Potion	Рецепт: Зелье амнезии
911	items_Consumables_Potions_Oils_Animal oil	Рецепт: Звериное масло
912	items_Consumables_Potions_Oils_Bruteman oil	Рецепт: Масло серого орка
913	items_Consumables_Potions_Useless_InjuryKiller	Рецепт: Средство от травм
915	items_Consumables_Potions_Oils_Dwarf oil	Рецепт: Гномье масло
1066	items_Consumables_Potions_EarthPotion_Endurance	Рецепт: Постоянное зелье телосложения
1067	items_Consumables_Potions_EarthPotion_Strength	Рецепт: Постоянное зелье силы
916	items_Consumables_Potions_Oils_Elf oil	Рецепт: Эльфийское масло
1068	items_Consumables_Potions_ForestPotion_Agility	Рецепт: Постоянное зелье ловкости
1069	items_Consumables_Potions_ForestPotion_Precision	Рецепт: Постоянное зелье восприятия
923	items_Consumables_Potions_Healing_Potion_Large	Рецепт: Большое лечебное зелье
927	items_Consumables_Potions_Healing_Potion_Medium	Рецепт: Среднее лечебное зелье
931	items_Consumables_Potions_Healing_Potion_Small	Рецепт: Маленькое лечебное зелье
920	items_Consumables_Potions_Oils_Human oil	Рецепт: Человеческое масло
921	items_Consumables_Potions_Oils_Insect oil	Рецепт: Масло насекомых
924	items_Consumables_Potions_Oils_Lizard oil	Рецепт: Масло ящеров
917	items_Consumables_Potions_Mana_Potion_Large	Рецепт: Большое зелье маны
918	items_Consumables_Potions_Mana_Potion_Medium	Рецепт: Среднее зелье маны
919	items_Consumables_Potions_Mana_Potion_Small	Рецепт: Маленькое зелье маны
928	items_Consumables_Potions_Oils_Mythological oil	Рецепт: Масло мифических тварей
929	items_Consumables_Potions_Oils_Orc oil	Рецепт: Орочье масло
1070	items_Consumables_Potions_SkyPotion_Intelligence	Рецепт: Постоянное зелье интеллекта
1071	items_Consumables_Potions_SkyPotion_Willpower	Рецепт: Постоянное зелье мудрости
922	items_Consumables_Potions_Stamina_Potion_Large	Рецепт: Большое зелье выносливости
926	items_Consumables_Potions_Stamina_Potion_Medium	Рецепт: Среднее зелье выносливости
930	items_Consumables_Potions_Stamina_Potion_Small	Рецепт: Маленькое зелье выносливости
1140	items_Consumables_Potions_Useless_Rebirth potion	Зелье возрождения
1143	items_Consumables_Potions_Useless_Rebirth potion	Рецепт: Зелье возрождения
857	items_Equipments_Armors_Gladiator_Champion_Heavy_Boots	Рецепт: Безупречные тяжёлые сапоги чемпиона
858	items_Equipments_Armors_Gladiator_Champion_Heavy_Chest	Рецепт: Безупречный тяжёлый нагрудник чемпиона
860	items_Equipments_Armors_Gladiator_Champion_Light_Helmet	Рецепт: Безупречный лёгкий шлем чемпиона
861	items_Equipments_Armors_Gladiator_Champion_Medium_Helmet	Рецепт: Безупречный средний шлем чемпиона
862	items_Equipments_Armors_Gladiator_Champion_Heavy_Helmet	Рецепт: Безупречный тяжёлый шлем чемпиона
864	items_Equipments_Armors_Gladiator_Champion_Light_Boots	Рецепт: Безупречные лёгкие сапоги чемпиона
865	items_Equipments_Armors_Gladiator_Champion_Light_Chest	Рецепт: Безупречный лёгкий нагрудник чемпиона
868	items_Equipments_Armors_Gladiator_Champion_Medium_Boots	Рецепт: Безупречные средние сапоги чемпиона
869	items_Equipments_Armors_Gladiator_Champion_Medium_Chest	Рецепт: Безупречный средний нагрудник чемпиона
871	items_Equipments_Armors_Gladiator_Junior_Heavy_Boots_T2	Рецепт: Укреплённые тяжёлые сапоги гладиатора
872	items_Equipments_Armors_Gladiator_Junior_Heavy_Chest_T2	Рецепт: Укреплённый тяжёлый нагрудник гладиатора
875	items_Equipments_Armors_Gladiator_Junior_Light_Boots_T2	Рецепт: Укреплённые лёгкие сапоги гладиатора
876	items_Equipments_Armors_Gladiator_Junior_Light_Chest_T2	Рецепт: Укреплённый лёгкий нагрудник гладиатора
880	items_Equipments_Armors_Gladiator_Junior_Medium_Chest_T2	Рецепт: Укреплённый средний нагрудник гладиатора
883	items_Equipments_Armors_Gladiator_Senior_Heavy_Boots_T2	Рецепт: Усиленные тяжёлые сапоги старшего гладиатора
884	items_Equipments_Armors_Gladiator_Senior_Heavy_Chest_T2	Рецепт: Усиленный тяжёлый нагрудник старшего гладиатора
887	items_Equipments_Armors_Gladiator_Senior_Light_Boots_T2	Рецепт: Усиленные лёгкие сапоги старшего гладиатора
888	items_Equipments_Armors_Gladiator_Senior_Light_Chest_T2	Рецепт: Усиленный лёгкий нагрудник старшего гладиатора
891	items_Equipments_Armors_Gladiator_Senior_Medium_Boots_T2	Рецепт: Усиленные средние сапоги старшего гладиатора
892	items_Equipments_Armors_Gladiator_Senior_Medium_Chest_T2	Рецепт: Усиленный средний нагрудник старшего гладиатора
932	items_Equipments_Weapons_FlangedMace_T1_01	Рецепт: Пернач
933	items_Equipments_Weapons_WarHammer_T1_01	Рецепт: Военный молот
934	items_Equipments_Weapons_BastardSword_T1_01	Рецепт: Полуторный меч
935	items_Equipments_Weapons_DoubleAxe_T4_01	Рецепт: Обоюдоострый топор вождя
937	items_Equipments_Weapons_Mace_T1_01	Рецепт: Гвоздебой
938	items_Equipments_Weapons_Mace_T3_01	Рецепт: Гвоздебой рыцаря
940	items_Equipments_Weapons_WarHammer_T2_01	Рецепт: Военный молот солдата
1176	items_Equipments_Weapons_BattleAxe_T2_01	Рецепт: Боевой топор солдата
1177	items_Equipments_Weapons_HeavySpear_T1_01	Рецепт: Тяжёлое копьё
1178	items_Equipments_Weapons_BattleAxe_T3_01	Рецепт: Боевой топор воина
1180	items_Equipments_Weapons_Club_T4_01	Рецепт: Дубина вождя
1181	items_Equipments_Weapons_HeavySpear_T2_01	Рецепт: Тяжёлое копьё солдата
1183	items_Equipments_Weapons_Rapier_T1_01	Рецепт: Рапира
1184	items_Equipments_Weapons_Rapier_T2_01	Рецепт: Рапира солдата
1185	items_Equipments_Weapons_BattleAxe_T4_01	Рецепт: Боевой топор короля
1187	items_Equipments_Weapons_Katar_T2_01	Рецепт: Кулачный меч
1188	items_Equipments_Weapons_KnightSword_T1_01	Рецепт: Меч слуги
1189	items_Equipments_Weapons_Katar_T3_01	Рецепт: Кулачный меч элитного воина
1191	items_Equipments_Weapons_Wand_T2_01	Рецепт: Жезл
1195	items_Equipments_Weapons_Wand_T3_01	Рецепт: Жезл волшебника
941	items_Equipments_Weapons_Rapier_T3_01	Рецепт: Рапира элитного воина
946	items_Equipments_Weapons_DoubleAxe_T2_01	Рецепт: Обоюдоострый топор наёмника
1222	items_Equipments_Weapons_HeavySpear_T3_01	Рецепт: Тяжёлое копьё рыцаря
1223	items_Equipments_Weapons_KnightSword_T4_01	Рецепт: Меч аристократа
1225	items_Equipments_Weapons_Sabre_T1_01	Рецепт: Сабля
1227	items_Equipments_Weapons_GreatSword_T2_01	Рецепт: Большой меч солдата
1228	items_Equipments_Weapons_GreatSword_T3_01	Рецепт: Большой меч воина
1229	items_Equipments_Weapons_Katar_T4_01	Рецепт: Кулачный меч короля
1231	items_Equipments_Weapons_GreatSword_T4_01	Рецепт: Большой меч королевской гвардии
1234	items_Equipments_Weapons_Estoc_T4_01	Рецепт: Эсток аристократа
1235	items_Equipments_Weapons_Estoc_T3_01	Рецепт: Эсток рыцаря
1237	items_Equipments_Weapons_Wand_T4_01	Рецепт: Жезл архимага
947	items_Equipments_Weapons_WarHammer_T3_01	Рецепт: Военный молот рыцаря
948	items_Equipments_Weapons_ShortSword_T2_01	Рецепт: Клинок разведчика
950	items_Equipments_Weapons_KnightSword_T2_01	Рецепт: Меч солдата
952	items_Equipments_Weapons_Flail_T3_01	Рецепт: Кистень стража порядка
953	items_Equipments_Weapons_Flail_T1_01	Рецепт: Кистень
954	items_Equipments_Weapons_LongSword_T1_01	Рецепт: Длинный меч орка
955	items_Equipments_Weapons_LongSword_T3_01	Рецепт: Длинный меч эльфа
957	items_Equipments_Weapons_Mace_T4_01	Рецепт: Гвоздебой аристократа
959	items_Equipments_Weapons_Flail_T4_01	Рецепт: Кистень судьи
962	items_Equipments_Weapons_Spear_T1_01	Рецепт: Копьё
963	items_Equipments_Weapons_Spear_T2_01	Рецепт: Копьё солдата
964	items_Equipments_Weapons_Spear_T3_01	Рецепт: Копьё рыцаря
967	items_Equipments_Weapons_Estoc_T2_01	Рецепт: Эсток слуги
999	items_Equipments_Weapons_Cutlass_T1_01	Рецепт: Абордажная сабля
1000	items_Equipments_Weapons_Cutlass_T3_01	Рецепт: Абордажная сабля пирата
1001	items_Equipments_Weapons_BastardSword_T3_01	Рецепт: Полуторный меч рыцаря
1003	items_Equipments_Weapons_Cutlass_T4_01	Рецепт: Абордажная сабля чужеземца
1005	items_Equipments_Weapons_Club_T3_01	Рецепт: Дубина бандита
1006	items_Equipments_Weapons_Club_T2_01	Рецепт: Усиленная дубина
1007	items_Equipments_Weapons_FlangedMace_T2_01	Рецепт: Пернач солдата
1008	items_Equipments_Weapons_Dagger_T1_01	Рецепт: Кинжал
1009	items_Equipments_Weapons_Dagger_T2_01	Рецепт: Кинжал разбойника
1010	items_Equipments_Weapons_Dagger_T4_01	Рецепт: Кинжал с гербом
1012	items_Equipments_Weapons_DoubleAxe_T1_01	Рецепт: Обоюдоострый топор
1015	items_Equipments_Weapons_ShortSword_T1_01	Рецепт: Клинок
1016	items_Equipments_Weapons_FlangedMace_T3_01	Рецепт: Пернач рыцаря
1017	items_Equipments_Weapons_Hatchet_T1_01	Рецепт: Ручной топор
1019	items_Equipments_Weapons_Hatchet_T2_01	Рецепт: Ручной топор стражи
1021	items_Equipments_Weapons_LongSword_T4_01	Рецепт: Длинный меч аристократа
1023	items_Equipments_Weapons_Hatchet_T3_01	Рецепт: Ручной топор авангарда
1025	items_Equipments_Weapons_Machete_T1_01	Рецепт: Тесак
1026	items_Equipments_Weapons_Machete_T2_01	Рецепт: Усиленный тесак
1028	items_Equipments_Weapons_Machete_T3_01	Рецепт: Тесак бандита
1030	items_Equipments_Weapons_Sabre_T2_01	Рецепт: Сабля солдата
1031	items_Equipments_Weapons_Sabre_T3_01	Рецепт: Сабля воина
3	items_Equipments_Armors_Gold amulet amethyst	Золотой амулет с аметистом
4	items_Equipments_Armors_Gold amulet emerald	Золотой амулет с изумрудом
5	items_Equipments_Armors_Gold amulet ruby	Золотой амулет с рубином
563	items_Equipments_Armors_Gold amulet topaz	Золотой амулет с топазом
1117	items_Equipments_Ornaments_Gortus' amulet	Амулет бога войны
1149	items_Equipments_Armors_MoonstoneAmulet	Амулет из лунного камня
1150	items_Equipments_Armors_MotherEarthNecklace	Амулет Марандис
1151	items_Equipments_Armors_ShadowAmulet	Амулет Гермоины
564	items_Equipments_Armors_Silver amulet amethyst	Серебряный амулет с аметистом
434	items_Equipments_Armors_Silver amulet emerald	Серебряный амулет с изумрудом
565	items_Equipments_Armors_Silver amulet ruby	Серебряный амулет с рубином
566	items_Equipments_Armors_Silver amulet sapphire	Серебряный амулет с сапфиром
1152	items_Equipments_Armors_StarStoneAmulet	Амулет из звёздного камня
1153	items_Equipments_Armors_SunStoneAmulet	Амулет из солнечного камня
567	items_Equipments_Armors_Broken silver ring	Сломанное серебряное кольцо
568	items_Equipments_Armors_Delicate ring	Изящное кольцо
569	items_Equipments_Armors_Dodge ring	Кольцо уклонения
1154	items_Equipments_Armors_GoldLeafAmulet	Амулет из сусального золота
543	items_Equipments_Ornaments_Magnolia's amulet	Амулет магнолии
570	items_Equipments_Armors_Malachite ring	Малахитовое кольцо
499	items_Equipments_Ornaments_Rankin's amulet	Амулет Рэнкина
571	items_Equipments_Armors_Silver necklace	Серебряное ожерелье
572	items_Equipments_Armors_The disease ring	Кольцо болезни
573	items_Equipments_Armors_The moonlight ring	Кольцо лунного света
455	items_Equipments_Ornaments_Wedding ring	Обручальное кольцо
116	items_Equipments_Weapons_DoubleAxe_T4_01	Обоюдоострый топор вождя
127	items_Equipments_Weapons_TwoHandedDoubleAxe_T3_01	Двуручный обоюдоострый топор элитного воина
118	items_Equipments_Weapons_Hatchet_T3_01	Ручной топор авангарда
119	items_Equipments_Weapons_Hatchet_T4_01	Ручной топор хищника
574	items_Equipments_Weapons_BattleAxe_T1_01	Боевой топор
122	items_Equipments_Weapons_Hatchet_T2_01	Ручной топор стражи
117	items_Equipments_Weapons_Hatchet_T1_01	Ручной топор
129	items_Equipments_Weapons_DoubleAxe_T5_01	Легендарный обоюдоострый топор
115	items_Equipments_Weapons_BattleAxe_T2_01	Боевой топор солдата
125	items_Equipments_Weapons_BattleAxe_T3_01	Боевой топор воина
126	items_Equipments_Weapons_BattleAxe_T4_01	Боевой топор короля
128	items_Equipments_Weapons_BattleAxe_T5_01	Легендарный боевой топор
141	items_Equipments_Weapons_DoubleAxe_T1_01	Обоюдоострый топор
124	items_Equipments_Weapons_DoubleAxe_T2_01	Обоюдоострый топор наёмника
123	items_Equipments_Weapons_TwoHandedDoubleAxe_T1_01	Двуручный обоюдоострый топор
575	items_Equipments_Weapons_DoubleAxe_T3_01	Обоюдоострый топор элитного воина
120	items_Equipments_Weapons_GreatAxe_T2_01	Большой топор солдата
121	items_Equipments_Weapons_GreatAxe_T1_01	Большой топор
576	items_Equipments_Weapons_Bardiche_T2_01	Усиленный бердыш
142	items_Equipments_Weapons_TwoHandedDoubleAxe_T2_01	Двуручный обоюдоострый топор наёмника
137	items_Equipments_Weapons_Estoc_T1_01	Эсток
136	items_Equipments_Weapons_Estoc_T3_01	Эсток рыцаря
138	items_Equipments_Weapons_Club_T2_01	Усиленная дубина
577	items_Equipments_Weapons_Club_T1_01	Дубина
133	items_Equipments_Weapons_Estoc_T4_01	Эсток аристократа
135	items_Equipments_Weapons_Club_T3_01	Дубина бандита
144	items_Equipments_Weapons_LongSword_T5_01	Длинный меч придворного
180	items_Equipments_Weapons_Estoc_T5_01	Пронзатель сердец
167	items_Equipments_Weapons_TwoHandedClub_T4_01	Двуручная булава вождя
132	items_Equipments_Weapons_Club_T5_01	Кровавая дубина
188	items_Equipments_Weapons_Dagger_T1_01	Кинжал
189	items_Equipments_Weapons_Dagger_T5_01	Кинжал жадности
192	items_Equipments_Weapons_TwoHandedMace_T4_01	Моргенштерн короля
206	items_Equipments_Weapons_TwoHandedMace_T1_01	Моргенштерн
207	items_Equipments_Weapons_TwoHandedMace_T3_01	Моргенштерн элитного воина
214	items_Equipments_Weapons_TwoHandedMace_T2_01	Моргенштерн солдата
197	items_Equipments_Weapons_Dagger_T2_01	Кинжал разбойника
114	items_Equipments_Weapons_WarHammer_T3_01	Военный молот рыцаря
184	items_Equipments_Weapons_Rapier_T3_01	Рапира элитного воина
134	items_Equipments_Weapons_Club_T4_01	Дубина вождя
190	items_Equipments_Weapons_Machete_T3_01	Тесак бандита
604	items_Equipments_Weapons_Rapier_T3_01	Рапира элитного воина
248	items_Equipments_Weapons_LongBow_Dwarf_T3_01	Длинный лук гнома
249	items_Equipments_Weapons_Quiver_Dwarf_T3_01	Колчан тупых стрел гнома
598	items_Equipments_Weapons_GreatSword_T4_01	Большой меч королевской гвардии
600	items_Equipments_Weapons_Katana_T3_01	Катана ронина
153	items_Equipments_Weapons_Katar_T4_01	Кулачный меч короля
579	items_Equipments_Weapons_FlangedMace_T4_01	Пернач аристократа
195	items_Equipments_Weapons_Machete_T4_01	Тесак вождя
1121	items_Equipments_Weapons_BattleStick_T4_01	Боевой шест мастера
223	items_Equipments_Weapons_Hoplon_T4_01	Гоплон короля
684	items_Equipments_Weapons_Pavise_T3_01	Павеза рыцаря
748	items_Equipments_Weapons_Trident_T4_01	Трезубец короля
585	items_Equipments_Weapons_TwoHandedSpear_T3_01	Элитное двуручное копьё
217	items_Equipments_Weapons_Dagger_T4_01	Кинжал с гербом
220	items_Equipments_Weapons_GreatSword_T4_01	Большой меч королевской гвардии
1239	items_Equipments_Weapons_Katar_T5_01	Когти Лека
1240	items_Equipments_Weapons_TwoHandedDoubleAxe_T5_02	Разрушитель
1241	items_Equipments_Weapons_BattleAxe_T5_02	Морозный клык
1242	items_Equipments_Weapons_Shortbow_T5_01	Шёпот ветра
1243	items_Equipments_Weapons_Longbow_T5_02	Длинный лук предков
1244	items_Equipments_Weapons_Longbow_T5_03	Длинный лук императора
1245	items_Equipments_Weapons_GreatSword_T5_02	Бедствие рыбаков
1246	items_Equipments_Weapons_ShortSword_T5_06	Клинок двух богов
1247	items_Equipments_Weapons_Trident_T5_01	Избранник Илоса
1248	items_Equipments_Weapons_WarHammer_T5_02	Костолом
1249	items_Equipments_Weapons_Katana_T5_01	Падение сакуры
1250	items_Equipments_Weapons_Katana_T5_02	Наруками
1251	items_Equipments_Weapons_Glaive_T5_01	Удар бури
1252	items_Equipments_Weapons_FlangedMace_T5_02	Золотой разбиватель
1253	items_Equipments_Weapons_HeavySpear_T5_01	Копьё судьбы
1254	items_Equipments_Weapons_RoundShield_T5_01	Смоледияс
1255	items_Equipments_Weapons_LongovalShield_T5_01	Корень Осителя
1256	items_Equipments_Weapons_Buckler_T5_01	Кастрюльная крышка Ганса
1257	items_Equipments_Weapons_ShortSword_T5_02	Изумрудный клинок
1258	items_Equipments_Weapons_ShortSword_T5_03	Серп Дэвиса
1259	items_Equipments_Weapons_Dagger_T5_02	Кинжал жреца Оссейди
1260	items_Equipments_Weapons_TwoHandedSpear_T5_01	Гнев Рабарамоса
1261	items_Equipments_Weapons_KnightSword_T5_02	Меч высокого двора
1262	items_Equipments_Weapons_ShortSword_T5_05	Каодела
1263	items_Equipments_Weapons_LongSword_T5_03	Длинный меч придворного
1264	items_Equipments_Weapons_TwoHandedWarHammer_T5_02	Боевой молот праведности
1265	items_Equipments_Weapons_BattleStick_T5_01	Шест Зандера
168	items_Equipments_Weapons_LongSword_T1_01	Длинный меч орка
169	items_Equipments_Weapons_FlangedMace_T2_01	Пернач солдата
171	items_Equipments_Weapons_FlangedMace_T5_01	Легендарная булава
173	items_Equipments_Weapons_TwoHandedClub_T3_01	Двуручная булава разбойника
